course,wylie,acip,tibetan_generated,pronunciation_generated,english,occurrences_in_course,depth,tier
C01,blo ldan rnams kyis byang chub sems mchog bskyed,,བློ་ལྡན་རྣམས་ཀྱིས་བྱང་ཆུབ་སེམས་མཆོག་བསྐྱེད,londen nam kyi jangchub semchok kye,The wise seek the high wish for enlightenment.,1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,blo med par,BLO MED PAR,བློ་མེད་པར,lomepar,you begin to forget,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo ngor,BLO NGOR,བློ་ངོར,longor,you can picture,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo rgya,BLO RGYA,བློ་རྒྱ,logya,you should think,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo rgya bskyed,BLO RGYA BSKYED,བློ་རྒྱ་བསྐྱེད,logya kye,"""Thinking big""",1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,"blo rgya bskyed de ngas sangs rgyas kyi go 'phang de skyes bu gsum dang , sngags bskyed rdzogs kyi lam la rim gyis sbyangs te nges par thob par bya dgos bsam par byed",,བློ་རྒྱ་བསྐྱེད་དེ་ངས་སངས་རྒྱས་ཀྱི་གོ་འཕང་དེ་སྐྱེས་བུ་གསུམ་དང། སྔགས་བསྐྱེད་རྫོགས་ཀྱི་ལམ་ལ་རིམ་གྱིས་སྦྱངས་ཏེ་ངེས་པར་ཐོབ་པར་བྱ་དགོས་བསམ་པར་བྱེད,"logya kye de ngesang gye kyi gopang de kyebu sum dang ,ngak kyedzok kyi lam la rimgyi jang te ngepar toppar jagu sampar je","""Thinking big"" means we should think to ourselves, ""To reach my enlightenment, I'm going to practice absolutely all the paths, one by one: those of the three increasing scopes, and those of the secret teaching--the levels of creation and completion.""",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,blo rnal ma,BLO RNAL MA,བློ་རྣལ་མ,lonel ma,the true attitude,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyang,BLO SBYANG,བློ་སྦྱང,lojang,prepare our minds,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyong,BLO SBYONG,བློ་སྦྱོང,lojong,mental-training,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyong,BLO SBYONG,བློ་སྦྱོང,lojong,train your thoughts,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyong,BLO SBYONG,བློ་སྦྱོང,lojong,training one's mind,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyong zhen pa bzhi bral,,བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ,lojong shenpa shidrel,"Free of Four Loves, the mental-training text",1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyong zhen pa bzhi bral las kyang,,བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ་ལས་ཀྱང,lojong shenpa shidrel le kyang,"Free of Four Loves, the mental-training text, puts it this way:",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,blo zhib tu sbyong ba dgos,,བློ་ཞིབ་ཏུ་སྦྱོང་བ་དགོས,loshib tujongwa gu,"You must train yourself, meticulously, in what it is to die.",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,blor,BLOR,བློར,lor,recite,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blor,BLOR,བློར,lor,in his memory,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos,BLOS,བློས,lu,your mind,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang,BLOS BTANG,བློས་བཏང,lutang,give up on life,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang,BLOS BTANG,བློས་བཏང,lutang,give up on,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang,BLOS BTANG,བློས་བཏང,lutang,giving up on,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang,BLOS BTANG,བློས་བཏང,lutang,give up on things,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang,BLOS BTANG,བློས་བཏང,lutang,rid yourself,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos btang ba,BLOS BTANG BA,བློས་བཏང་བ,lutangwa,give up on,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos gtong,BLOS GTONG,བློས་གཏོང,lutong,give up,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos gtong ba,BLOS GTONG BA,བློས་གཏོང་བ,lutongwa,get rid of,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos gtong rgyu,BLOS GTONG RGYU,བློས་གཏོང་རྒྱུ,lutong gyu,give up,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos mthongs,BLOS MTHONGS,བློས་མཐོངས,lutong,stick stubbornly to whatever beliefs,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blos thongs pa,BLOS THONGS PA,བློས་ཐོངས་པ,lutongpa,giving up on,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blta,BLTA,བལྟ,ta,reading,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blta ba,BLTA BA,བལྟ་བ,tawa,feeling,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blta mkhan,BLTA MKHAN,བལྟ་མཁན,taken,look after,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas,BLTAS,བལྟས,te,see,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas,BLTAS,བལྟས,te,gazed,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas,BLTAS,བལྟས,te,look to her,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas,BLTAS,བལྟས,te,From watching this,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas nas,BLTAS NAS,བལྟས་ནས,te ne,watching,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltas pa,BLTAS PA,བལྟས་པ,tepa,reading,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltos mi dgos par,BLTOS MI DGOS PAR,བལྟོས་མི་དགོས་པར,tu migupar,wouldn't have to rely,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bltos nas,BLTOS NAS,བལྟོས་ནས,tu ne,in dependence on,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blud,BLUD,བླུད,lu,fed me,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bod,BOD,བོད,bu,in Tibet,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bod,BOD,བོད,bu,us Tibetans,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bod 'dir,BOD 'DIR,བོད་འདིར,bundir,here in Tibet,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,"bod kyi chos log de tshos go ma chod pa red,",,བོད་ཀྱི་ཆོས་ལོག་དེ་ཚོས་གོ་མ་ཆོད་པ་རེད།,bu kyi chulok de tsugo machupa re,But those in Tibet who followed a mistaken path couldn't live up to them at all.,1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,"bod snga rabs pa phal che bas gtan med du 'dod pas chad mthar lhung ,",,བོད་སྔ་རབས་པ་ཕལ་ཆེ་བས་གཏན་མེད་དུ་འདོད་པས་ཆད་མཐར་ལྷུང།,"bunga rappa pelchewe tenme du dupe chetar hlung,","The majority of the earlier Tibetan Buddhists fell into the extreme that we call ""thinking things have stopped,"" for they would say that if something did not exist truly it could not exist at all.",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,"bod snga rabs pa phal che bas gtan med du 'dod pas chad mthar lhung , sems tsam pa man gyi rang sde dngos smra thams cad kyis rang bzhin gyis ma grub na rten 'brel 'jog ma shes pas rtag mthar lhung , rang rgyud pas rten 'byung khas len kyang rten 'brel yin na rang gi mtshan nyid kyis ma grub pa'i khyab pa mi bzhed pas de yang rtag mthar song",,བོད་སྔ་རབས་པ་ཕལ་ཆེ་བས་གཏན་མེད་དུ་འདོད་པས་ཆད་མཐར་ལྷུང། སེམས་ཙམ་པ་མན་གྱི་རང་སྡེ་དངོས་སྨྲ་ཐམས་ཅད་ཀྱིས་རང་བཞིན་གྱིས་མ་གྲུབ་ན་རྟེན་འབྲེལ་འཇོག་མ་ཤེས་པས་རྟག་མཐར་ལྷུང། རང་རྒྱུད་པས་རྟེན་འབྱུང་ཁས་ལེན་ཀྱང་རྟེན་འབྲེལ་ཡིན་ན་རང་གི་མཚན་ཉིད་ཀྱིས་མ་གྲུབ་པའི་ཁྱབ་པ་མི་བཞེད་པས་དེ་ཡང་རྟག་མཐར་སོང,"bunga rappa pelchewe tenme du dupe chetar hlung, sem tsam pamen gyi rangde ngusmra tamche kyi rangshin gyi madrup na tendrel jok mashepe taktar hlung, rangyupe tennjung kelen kyang tendrel yin na rang gi tsennyi kyi madruppay kyappa mishepe de yang taktar song","The majority of the earlier Tibetan Buddhists fell into the extreme that we call ""thinking things have stopped,"" for they would say that if something did not exist truly it could not exist at all. The schools from the Mind-Only on down, the group of schools known collectively as the ""Functionalists,"" all fall into the extreme of ""thinking things are permanent,"" for they cannot explain interdependence if they accept that nothing exists naturally. Members of the ""Independent"" group within the Middle Way school accept the idea of interdependence, but do not agree that if something is interdependent it cannot ""exist by definition."" This too is tantamount to the extreme of thinking things are permanent.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C01,bon,BON,བོན,bun,the Bon,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bon,BON,བོན,bun,Bon,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bon,BON,བོན,bun,any local shaman,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bon chos,BON CHOS,བོན་ཆོས,bunchu,Bon,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brag,BRAG,བྲག,drak,the wall of a cave,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brag phug,BRAG PHUG,བྲག་ཕུག,drakpuk,cave,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral,BRAL,བྲལ,drel,free of,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral,BRAL,བྲལ,drel,avoid,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral,BRAL,བྲལ,drel,Free,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral 'dod,BRAL 'DOD,བྲལ་འདོད,drelndu,desire,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral ba,BRAL BA,བྲལ་བ,drelwa,lack,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral ba,BRAL BA,བྲལ་བ,drelwa,missing,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral ba,BRAL BA,བྲལ་བ,drelwa,freed,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral ba,BRAL BA,བྲལ་བ,drelwa,gets free,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral bar gyur cig,BRAL BAR GYUR CIG,བྲལ་བར་གྱུར་ཅིག,drelwar gyurchik,I wish they could,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral na,BRAL NA,བྲལ་ན,drel na,be free,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bral yang,BRAL YANG,བྲལ་ཡང,drel yang,may never win,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bram ze,BRAM ZE,བྲམ་ཟེ,dramse,Brahmin,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bram ze'i khye'u,,བྲམ་ཟེའི་ཁྱེའུ,dramsey kye,the Brahmin's son,1,4,"TENTATIVE (machine-matched, unreviewed)"
C01,bram ze'i khye'u tsa na kya dang,,བྲམ་ཟེའི་ཁྱེའུ་ཙ་ན་ཀྱ་དང,dramsey kyetsa na kya dang,"the Brahmin's son by the name of Tsanakya,28",1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,bran,BRAN,བྲན,dren,your slave,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdas,BRDAS,བརྡས,de,and the concept,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdas,BRDAS,བརྡས,de,or idea,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdas,BRDAS,བརྡས,de,and a concept,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdzangs,BRDZANGS,བརྫངས,dzang,dispatched,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdzu ba,BRDZU BA,བརྫུ་བ,dzuwa,this lie,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brdzun ma,BRDZUN MA,བརྫུན་མ,dzunma,fake,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bre,BRE,བྲེ,dre,box,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgya brgya tsam,BRGYA BRGYA TZAM,བརྒྱ་བརྒྱ་ཙམ,gyagya tsam,no less than a hundred times,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgya la,BRGYA LA,བརྒྱ་ལ,gya la,if by some chance,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgya la gos na'ang bshags pas 'dag par byed dgos,,བརྒྱ་ལ་གོས་ནའང་བཤགས་པས་འདག་པར་བྱེད་དགོས,gya la guna shakpe dakpar jegu,"And if by some chance we do, we must purify ourselves of the misdeed through the process of confession.",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyab,BRGYAB,བརྒྱབ,gyab,crawling,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyab pa,BRGYAB PA,བརྒྱབ་པ,gyappa,beg,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad,BRGYAD,བརྒྱད,gye,Eight,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad,BRGYAD,བརྒྱད,gye,The group of eight,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad ka,BRGYAD KA,བརྒྱད་ཀ,gyeka,all eight levels,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad khri,BRGYAD KHRI,བརྒྱད་ཁྲི,gyetri,Of the eighty thousand,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad po,BRGYAD PO,བརྒྱད་པོ,gyepo,eight,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyud,BRGYUD,བརྒྱུད,gyu,traditions,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyud pa,BRGYUD PA,བརྒྱུད་པ,gyupa,handed down,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyud pa,BRGYUD PA,བརྒྱུད་པ,gyupa,lineage,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bri,BRI,བྲི,dri,write,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bris,BRIS,བྲིས,dri,post,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brje,BRJE,བརྗེ,je,pay,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brje,BRJE,བརྗེ,je,exchanging,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brjed nas,BRJED NAS,བརྗེད་ནས,je ne,you forget,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brjed pa,BRJED PA,བརྗེད་པ,jepa,forget,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brjed par phangs te,,བརྗེད་པར་ཕངས་ཏེ,jepar pang te,Fearing we would forget some part,1,3,"TENTATIVE (machine-matched, unreviewed)"
